37.1821719	128.4809263	영월역
37.2293925	129.0442886	도계
37.4822294	127.5946500	용문
35.4748507	128.7714177	밀양
37.1130771	129.0362943	철암
36.1548371	127.0172715	강경
35.1814092	129.0690909	거제해맞이
36.5017600	126.6224140	광천
35.4192677	129.2824686	남창
36.7284480	127.5357926	내수
36.9607032	127.8798899	달천
36.8140510	127.6138160	도안
37.4975753	129.1226016	동해
37.0167010	127.9327170	목행
35.3066353	128.9853853	물금
34.8417730	127.3455840	벌교
35.1451117	129.0575131	범일
37.1304027	128.1298058	봉양
36.6798216	126.7515305	삽교
37.4298261	129.1787780	삼척
37.0454459	129.0607352	석포
37.1972666	128.6205564	석항
36.9226595	127.7564938	소이
35.9554422	128.4861116	신동
36.7271537	126.8495699	신례원
35.6877264	126.8841325	신태인
36.7154217	128.5600944	어등
35.9590454	128.9388909	영천
37.2124522	128.6483309	예미
34.7786269	127.2022876	예당
36.6473156	128.4436945	예천
35.5430825	127.3204028	오수
35.1346067	127.9771708	완사
35.3624248	128.9207978	원동
34.8648890	127.4473033	원창
36.3533600	128.6931280	의성
36.2439890	127.6186518	이원
36.0400309	126.7153815	장항
38.0245987	127.0718642	전곡
36.4105590	126.5715630	주포
36.3390865	128.1288812	청리
35.8808786	128.7694217	청천
36.0801666	126.9565697	함열
36.5696001	128.1749190	함창
36.9374182	129.0123083	현동
35.2053084	128.9973006	구포
36.2724063	127.2665313	계룡
37.4599748	127.6549407	석불
35.0569825	126.8719689	남평
36.4496321	127.4281663	신탄진
35.1976801	127.3739296	압록
36.6202295	127.3273629	오송
34.8915516	126.9898739	이양
37.4768100	127.6290656	지평
37.1849921	128.3960793	연당
37.5398520	129.1120320	묵호항
37.5461786	129.1082108	묵호
37.7005712	126.9289695	일영
37.7962510	126.7925749	월롱
35.8973951	128.5001806	지천
35.1029684	126.8770490	효천
36.1242869	127.0879010	연무대
36.7495364	126.8895459	도고온천
36.6471132	127.3923613	청주
36.2128103	127.9963927	추풍령
37.8150577	126.7924283	파주
37.2457650	127.0569012	망포
36.8109445	128.6255780	영주
37.3224537	129.0121996	매표소승강장
37.3233108	129.0181580	하부승강장
35.6331938	127.2902071	임실
36.7937183	127.1212913	쌍용
37.4687663	127.5468697	원덕
36.7920971	127.1044526	아산
34.7794624	127.6644496	여천
36.7776995	127.0529902	배방
35.2133357	128.9610874	대저
35.2066938	128.9963520	구포
37.5949759	127.0763112	중랑
37.8544531	126.7879045	문산
35.5513139	129.1379303	울산
35.3118289	129.2451313	좌천
35.3231176	128.8042194	한림정
35.2987478	128.7735504	진영
35.2665069	128.7630015	진례
37.3434316	126.9483607	당정
35.2157562	129.1153136	금사
35.2130525	129.1075101	서동
35.1997162	129.0976523	충렬사
35.2046511	129.0773598	동래
35.2256219	129.1461159	영산대
35.2360933	129.1605000	고촌
35.2018040	129.0839158	수안
35.2344564	129.0076308	화명
35.2352531	129.0137786	화명
35.1157262	129.0399028	부산역
37.5996345	127.0918581	망우
37.7507210	127.0716196	경기도청북부청사
37.7432923	127.0371979	흥선
37.7372743	127.0433026	경전철의정부
37.7436853	127.0497559	의정부중앙
37.7452352	127.0569971	동오
37.7270070	127.0529537	발곡
37.7505280	127.0838261	곤제
37.7287726	127.0436814	범골
37.7488539	127.0637819	새말
37.7335261	127.0889406	탑석
37.7426841	127.0852152	어룡
37.5280157	126.9179639	국회의사당
35.8624915	128.7373933	금강
37.2990090	127.1057537	구성
36.8914873	128.7254445	봉화
36.9325459	129.0578343	분천
36.9375587	128.9202360	춘양
36.9039510	128.9990537	임기
37.2861537	127.1113752	신갈
38.2575293	127.1660346	백마고지
36.8012958	127.1358650	봉명
37.5129744	126.9535497	노들
37.5760544	127.0246657	신설동
37.6027807	126.8683965	한국항공대
37.6457460	126.8018102	곡산
37.6583299	126.7944750	백마
37.8882564	126.7482781	임진강
37.6723483	126.7862433	풍산
37.5620900	127.0508609	용답
38.5675639	128.3886950	제진
37.5597815	126.9423581	신촌
37.4874159	127.1018399	수서
35.1467308	126.8486550	상무
37.3997869	126.6304116	국제업무지구
37.8307811	127.5891684	백양리
37.8057137	127.6341294	강촌
37.4163800	126.8846978	광명
37.6510986	127.1768961	사릉
37.5715012	126.7358582	계양
37.5717670	126.7363110	계양
37.5663544	126.7426554	귤현
37.4751286	126.6330567	동인천
37.4647335	126.6935306	간석
37.4929277	126.4938150	운서
37.4884914	126.7406058	부개
37.3799789	126.7453575	달월
37.5593715	126.9629108	충정로
37.5058355	126.7531743	상동
37.5523530	126.9351841	서강대
37.0188005	127.0704540	평택지제
36.7697885	126.9518229	신창
37.5564451	126.6246922	청라국제도시
37.6838519	127.3795872	대성리
37.7372627	127.0872510	송산
37.5709867	127.0020222	종로5가
36.8336521	127.1489375	두정
37.1099923	127.0623892	진위
37.5050371	127.0049222	고속터미널
37.5805961	127.0482573	청량리
37.1013791	128.0779736	공전
35.9583838	128.5598790	칠곡경대병원
36.9731205	127.8028376	주덕
36.9257112	127.7039449	음성
37.4706491	127.5615506	양평레일바이크 종점
37.5141869	127.0602411	봉은사
37.5073210	127.0338746	언주
37.5130955	127.0534747	삼성중앙
37.5042952	127.0151398	사평
37.5102530	127.0438586	선정릉
37.5043224	127.0245306	신논현
37.5963062	127.0637429	외대앞
37.4496920	126.4504519	제1터미널
37.5012899	126.9867849	구반포
37.5083823	126.9639489	흑석
37.5036014	126.9964180	신반포
36.6010200	127.2958888	조치원
37.5118887	126.5245990	영종
35.7982689	129.1389632	경주
35.2126465	129.0797207	명륜
37.6918304	129.0325076	정동진
37.7957597	127.5266099	선착장
37.7897013	127.5261246	중앙
36.6269426	128.3285628	개포
36.6069190	128.2734161	용궁
37.1742252	128.3286805	쌍룡
37.4202671	127.7547601	양동
37.3539490	127.8931116	만종
36.2368257	127.7207879	심천
35.3990296	128.8438715	삼랑진
35.7048337	128.7162166	남성현
36.0983700	128.3564296	사곡
36.7217992	127.4896373	청주공항
35.2202436	129.0864268	온천장
37.7129672	126.7615226	야당
37.8922690	127.0558058	지행
34.9857850	126.9642661	능주
37.1817071	129.0392949	추추스테이션
37.3922782	127.7797291	삼산
35.3292751	127.2902118	금지
35.2521048	128.3520264	군북
35.1748106	128.2582437	반성
35.1501201	128.1183494	진주
35.0992713	127.8016787	횡천
37.5166348	128.7269867	구절리
37.4728673	128.7221084	아우라지
37.4497823	128.6684320	나전
34.7611885	127.1703320	득량
37.7253290	126.7670452	운정
36.7943803	127.1044991	천안아산
36.8707374	127.1439118	직산
36.5679864	126.6624096	신성
36.4456785	126.5907764	청소
36.4667147	126.6176518	원죽
36.3155876	126.5947591	남포
37.1706749	128.4496819	청령포
37.1833577	128.5091641	탄부
37.1907577	128.5552232	연하
37.2159828	128.6973143	함백
37.2277420	128.6979190	조동
37.2366742	128.7336795	자미원
37.2436437	128.7736429	민둥산
35.0953742	127.4268206	괴목
37.1517538	128.9898642	문곡
37.2692471	128.7397402	별어곡
37.3217574	128.7126832	선평
36.9930934	129.0838656	승부
36.4813467	128.1743372	백원
36.2829061	128.0943658	옥산
37.3485297	127.8393953	서원주
37.3209981	126.9480341	의왕
37.2839144	126.9896135	화서
37.2658097	126.9999102	수원
37.2441147	127.0137222	세류
37.5619574	128.4300343	평창
37.5100212	128.2212714	둔내
37.2068340	127.0331291	병점
37.3279256	126.9168618	대야미
35.1880412	129.1200991	재송
35.1068236	126.9339897	녹동
35.8642164	128.5823362	청라언덕
35.1632816	128.9775880	괘법르네시떼
35.2264639	128.8838834	부원
35.2593885	128.8672492	장신대
35.2130537	128.9604713	대저
35.1961591	128.9634997	등구
35.1663907	128.9549370	서부산유통지구
35.2289971	128.9155466	김해대학
35.2275145	128.9237872	지내
35.2221749	128.9278476	불암
35.2177753	128.9383852	대사
35.2140223	128.9506383	평강
35.2668299	128.8649491	가야대
35.2280744	128.9017745	인제대
35.2270823	128.8903754	김해시청
35.2400038	128.8718193	박물관
35.2328426	128.8720995	수로왕릉
35.2496698	128.8692143	연지공원
35.1718676	128.9485983	공항
35.1819535	128.9540604	덕두
35.1637531	129.1587469	해운대
35.1666759	129.1678074	중동
35.1694748	129.1758580	장산
37.4922986	126.8235340	온수
37.5614861	127.0385786	왕십리
37.9951537	127.0743434	청산
38.1325039	127.0784611	신망리
37.5502759	127.0347279	응봉
37.6792077	127.0455468	도봉
37.5195744	126.9883182	서빙고
37.1270743	128.2059637	제천
34.7964818	127.0730183	광곡
35.1248086	126.7695968	평동
35.1654141	129.1147050	수영
35.1861551	129.0815093	연산
35.1858545	129.0817729	연산
37.3917938	126.7427001	월곶
35.2232992	129.0091896	수정
37.3375382	126.7673001	신길온천
37.6453484	126.6287215	구래
37.3518096	126.7429544	정왕
37.3160302	126.8385294	중앙
37.7244100	127.0473504	회룡
37.4844005	127.0341455	양재
37.5224397	126.9733635	이촌
37.2853497	127.2195513	전대·에버랜드
37.5519584	127.2036311	하남풍산
37.5417742	127.2067037	하남시청
37.5397035	127.2235329	하남검단산
37.4705773	127.1267127	복정
36.6527667	128.0618457	상부승강장
35.1685922	129.1312167	센텀시티
35.1646008	129.0601074	부전
35.2570300	129.0913933	두실
35.2654258	129.0925658	남산
35.1938431	129.0797463	교대
37.4396565	126.7596323	운연
37.7662332	126.7745788	금촌
37.6941052	126.7610261	탄현
37.6120350	126.8340580	행신
37.4351332	126.9023059	석수
37.4660736	126.8894844	독산
37.4016302	126.9228826	안양
37.6087826	127.1611870	도농
37.6040198	127.1946137	양정
37.5869047	127.2088206	덕소
37.5796342	127.2226763	도심
37.5474851	127.2438060	팔당
37.6126476	127.1032423	신내
37.4558132	126.8939002	금천구청
37.6122869	126.8445278	강매
37.6189396	126.8205157	능곡
37.5570469	127.1374318	암사역사공원
36.3522445	129.3722310	강구
36.2841414	129.3691361	장사
36.2040057	129.3664017	월포
37.2496910	126.9804598	고색
37.2433128	126.9637423	오목천
37.2501199	126.9089151	어천
37.2612175	126.8840219	야목
37.2908651	126.8571963	사리
37.2003594	127.0955764	동탄
35.0818645	128.9773830	장림
35.0897702	128.9732678	동매
35.2296377	129.0893608	부산대
35.0481953	128.9660188	다대포해수욕장
35.0952151	128.9606813	신평
35.2374174	129.1717248	안평
35.1715714	129.1360969	벡스코
35.2181187	129.1368476	석대
37.3619245	126.7384943	오이도
37.5852743	127.0193736	보문
35.1817359	129.1768241	신해운대
35.1877248	129.2020644	송정
37.3235052	129.0084816	환선굴승강장
37.7539420	127.0772696	효자
35.1960354	129.1005867	안락
35.1972513	129.0911451	동래
35.1888685	129.0739899	거제
37.5029705	126.9782030	동작
37.5545547	126.9707793	서울
37.4909056	127.0554679	도곡
37.5619247	126.8013934	김포공항
37.5652615	127.0081233	동대문역사문화공원
35.0745502	128.9768092	신장림
35.0652983	128.9797330	낫개
35.0577578	128.9713277	다대포항
37.5034468	126.8825086	구로
37.6121803	127.0081741	북한산보국문
37.7392632	127.0348874	의정부시청
37.5768279	126.9861709	안국
35.1577739	129.0592588	서면
35.2065330	129.0687474	미남
35.1962844	129.2083168	오시리아
35.2682790	129.2332968	일광
35.2444351	129.2188738	기장
37.5574822	127.1757633	강일
37.5385225	127.1234021	천호
37.7513781	126.7653430	금릉
37.4126256	126.6881558	원인재
37.4572915	126.7020849	인천시청
37.4782105	126.9330119	서원
37.5718616	127.0114887	동대문
37.5354780	126.9738885	삼각지
37.6898359	127.0460783	도봉산
37.6891881	127.0465716	도봉산
37.8845604	127.7166640	춘천
37.5153630	126.9069345	영등포
37.5142381	126.9420400	노량진
37.5299526	126.9648271	용산
37.5701745	126.9831831	종각
37.5404436	127.0708644	건대입구
37.2513466	127.0712790	영통
37.2599557	127.0795065	청명
37.2616918	127.1088952	상갈
37.2530134	127.0403832	매탄권선
37.2616466	127.0318618	수원시청
37.2654788	127.0156874	매교
37.3499776	127.1088905	미금
37.3666515	127.1084366	정자
37.8145183	127.5107625	가평
37.8319287	127.5571369	굴봉산
37.8184357	127.7140763	김유정
37.8640114	127.7239381	남춘천
37.6372870	127.2074445	금곡
37.6532144	127.2444899	평내호평
37.6592164	127.2850496	천마산
37.6527753	127.3116745	마석
37.7355080	127.4266359	청평
37.7701645	127.4544317	상천
37.3946400	127.1284003	이매
37.6339464	127.1147293	갈매
37.6423330	127.1276086	별내
37.6482557	127.1435322	퇴계원
37.5259709	127.3727035	신원
37.5161724	127.3993318	국수
37.5139165	127.4432229	아신
37.5061587	127.4738918	오빈
37.4928474	127.4918972	양평
37.5547878	127.3098747	운길산
37.5460245	127.3290150	양수
37.5686792	126.9150630	가좌
36.7805526	127.0031561	온양온천
37.0570768	127.0529486	서정리
37.5405380	126.9713213	남영
37.5133577	126.9264784	대방
37.4766821	126.6168874	인천
37.1956553	127.0520326	서동탄
37.4077519	126.6952345	남동인더스파크
37.4016902	126.7086388	호구포
37.4006866	126.7225648	인천논현
37.4009170	126.7335250	소래포구
37.2755132	127.1160129	기흥
37.4607927	126.6382349	숭의
37.4682643	126.6248171	신포
37.4482473	126.6497844	인하대
37.4299382	126.6547155	송도
37.4177947	126.6789669	연수
37.3270474	126.7887966	안산
37.5984296	126.9155283	응암
37.5493558	126.9136561	합정
37.5735084	127.0174344	동묘앞
37.5903784	127.0360133	고려대
37.5573487	126.9269080	홍대입구
37.5776729	126.9000771	디지털미디어시티
37.5691799	126.6737138	검암
37.4590304	126.4774954	공항화물청사
37.4471590	126.4527808	인천공항1터미널
37.4689424	126.4334747	인천공항2터미널
37.3025572	126.7867849	원시
37.3131143	126.7956376	시우
37.3198402	126.8078802	초지
37.3344566	126.8098989	선부
37.3491043	126.8090701	달미
37.3700847	126.8087509	시흥능곡
37.3820785	126.8057464	시흥시청
37.4095842	126.7878699	신현
37.4393096	126.7867997	신천
37.4503447	126.7931217	시흥대야
37.4688742	126.7970994	소새울
37.5044746	127.0489508	선릉
37.3245669	127.1074072	죽전
37.5171756	127.0412865	강남구청
37.4337388	127.1291547	모란
37.3494279	127.1091598	미금
37.4979497	127.0275574	강남
37.4086552	127.2033897	삼동
37.3947300	127.1111890	판교
37.3505063	127.3462790	곤지암
37.3989035	127.2532824	경기광주
37.4925324	127.1186382	가락시장
37.2828814	127.6286055	여주
37.2604023	127.4903284	부발
37.2642411	127.4422242	이천
37.3155483	127.4052930	신둔도예촌
37.5663363	126.9925305	을지로3가
37.6108807	126.9296307	불광
37.5371676	127.0862214	구의
37.5351109	127.0947415	강변
37.5206910	127.1038301	잠실나루
37.5402640	127.0183585	옥수
37.5612019	126.9941091	충무로
37.5547501	127.0106230	약수
37.4936592	127.0137025	교대
37.5019815	127.1281525	오금
37.5557271	127.0436642	한양대
37.5445688	127.0561016	성수
37.5654798	126.9771140	시청
37.5659494	126.9826171	을지로입구
37.5666425	126.9981685	을지로4가
37.5653839	127.0162520	신당
37.5643910	127.0292513	상왕십리
37.5551517	126.9369084	신촌
37.5567733	126.9458346	이대
37.5574309	126.9561209	아현
37.6481183	126.9139297	지축
37.6505121	126.8736684	원흥
37.6530498	126.8428981	원당
37.6346457	126.8325770	화정
37.6317813	126.8102838	대곡
37.6520039	126.7777596	마두
37.6597110	126.7732651	정발산
37.6761753	126.7474634	대화
37.6531194	126.8954796	삼송
37.5662179	126.8279170	마곡나루
36.3224768	127.4031220	서대전
36.7882137	127.0845547	탕정
37.5345964	126.9024780	당산
37.5183839	126.8948726	문래
37.5089397	126.8912262	신도림
37.4852761	126.9015916	구로디지털단지
37.4875949	126.9133919	신대방
37.4842316	126.9296803	신림
37.4823889	126.9419387	봉천
37.4812230	126.9527151	서울대입구
37.4770623	126.9634876	낙성대
37.4814662	126.9977072	방배
37.4917747	127.0076810	서초
37.5008221	127.0369600	역삼
37.5088402	127.0631430	삼성
37.5110581	127.0737204	종합운동장
37.5115881	127.0855710	잠실새내
37.5132169	127.1001365	잠실
37.5122950	126.8659450	양천구청
37.5199831	126.8530463	신정네거리
37.5144539	126.8826840	도림천
37.4954010	127.1239038	경찰병원
37.4936283	127.0795515	대청
37.4964975	127.0698841	학여울
37.4944743	127.0631933	대치
37.4870692	127.0469780	매봉
37.4849430	127.0163445	남부터미널
37.5127513	127.0111504	잠원
37.5161089	127.0195159	신사
37.5261847	127.0284989	압구정
37.5479735	127.0159247	금호
37.5590607	127.0057270	동대입구
37.5757873	126.9735260	경복궁
37.5745584	126.9578361	독립문
37.5823172	126.9503501	무악재
37.5886894	126.9442528	홍제
37.6009733	126.9357307	녹번
37.6368919	126.9188046	구파발
37.3899129	126.9509100	범계
37.4016323	126.9769656	인덕원
37.4264709	126.9897504	정부과천청사
37.4358034	127.0066085	대공원
37.4518055	127.0021114	선바위
37.6700980	127.0789245	불암산
37.6484028	127.0345788	쌍문
37.6379932	127.0257229	수유
37.6264941	127.0261091	미아
37.6131850	127.0300915	미아사거리
37.6031599	127.0248525	길음
37.5821381	127.0019525	혜화
37.5608977	126.9863762	명동
37.5586981	126.9784167	회현
37.5528527	126.9725721	서울역
37.5451337	126.9719573	숙대입구
37.5291744	126.9678569	신용산
37.4765828	126.9816682	사당
37.4646556	126.9886975	남태령
37.4949531	127.1527241	마천
37.4933453	127.1437709	거여
37.4980749	127.1348432	개롱
37.5086429	127.1260388	방이
37.5161479	127.1309298	올림픽공원
37.5278024	127.1362433	둔촌동
37.5567762	127.1667789	상일동
37.5553414	127.1563831	고덕
37.5519533	127.1440847	명일
37.5456375	127.1429622	굽은다리
37.5383683	127.1402049	길동
37.5357969	127.1325955	강동
37.5453014	127.1035270	광나루
37.5516981	127.0897955	아차산
37.5614909	127.0645666	장한평
37.5668136	127.0526992	답십리
37.5660982	127.0428810	마장
37.5576063	127.0299929	행당
37.5544290	127.0202485	신금호
37.5716162	126.9769026	광화문
37.5657953	126.9666351	서대문
37.5534280	126.9566976	애오개
37.5436538	126.9508061	공덕
37.5396369	126.9459929	마포
37.5268526	126.9325288	여의나루
37.5216685	126.9243018	여의도
37.5166485	126.9187443	신길
37.5226934	126.9051415	영등포시장
37.5240181	126.8963369	영등포구청
37.5256329	126.8861176	양평
37.5245648	126.8751222	오목교
37.5261241	126.8645174	목동
37.5250413	126.8559699	신정
37.5321119	126.8465265	까치산
37.5416728	126.8403970	화곡
37.5488943	126.8363227	우장산
37.5584951	126.8374653	발산
37.5602492	126.8247463	마곡
37.5612772	126.8119428	송정
37.5728758	126.8082601	개화산
37.5774043	126.8127320	방화
37.6174165	127.0910968	봉화산
37.6197841	127.0837122	화랑대
37.6148083	127.0658393	석계
37.6105663	127.0564932	돌곶이
37.6062379	127.0482722	상월곡
37.6019200	127.0414554	월곡
37.5862688	127.0292777	안암
37.5798042	127.0152468	창신
37.5602311	127.0137776	청구
37.5482323	127.0065879	버티고개
37.5397964	127.0017506	한강진
37.5345026	126.9943705	이태원
37.5349200	126.9865773	녹사평
37.5393413	126.9613324	효창공원앞
37.5476992	126.9423451	대흥
37.5474717	126.9319609	광흥창
37.5477577	126.9228923	상수
37.5560254	126.9101277	망원
37.5635586	126.9033645	마포구청
37.5701918	126.8993179	월드컵경기장
37.5841441	126.9099118	증산
37.5916491	126.9137922	새절
37.6112496	126.9172191	구산
37.6189247	126.9211838	연신내
37.6183371	126.9330214	독바위
37.6060733	126.9227556	역촌
37.6999741	127.0529079	장암
37.5475998	127.0743915	어린이대공원
37.5572448	127.0795575	군자
37.5663055	127.0845155	중곡
37.5739930	127.0865798	용마산
37.5806971	127.0884106	사가정
37.5884004	127.0876041	면목
37.5960832	127.0855918	상봉
37.6016267	127.0795172	중화
37.6114417	127.0776518	먹골
37.6176924	127.0756723	태릉입구
37.6256358	127.0730437	공릉
37.6360179	127.0682520	하계
37.6455373	127.0638733	중계
37.6545911	127.0604932	노원
37.6650380	127.0577205	마들
37.6778035	127.0553431	수락산
37.4794207	126.8544598	광명사거리
37.4760012	126.8675973	철산
37.4815947	126.8826166	가산디지털단지
37.4853612	126.8866651	남구로
37.4934375	126.8949325	대림
37.5001667	126.9088751	신풍
37.4999284	126.9203764	보라매
37.4997060	126.9282246	신대방삼거리
37.5050172	126.9392793	장승배기
37.5032160	126.9476726	상도
37.4956862	126.9541334	숭실대입구
37.4843545	126.9718936	남성
37.4854491	126.9821095	이수
37.4876455	126.9935544	내방
37.5081748	127.0116346	반포
37.5109791	127.0213641	논현
37.5139566	127.0307500	학동
37.5190912	127.0516784	청담
37.5315323	127.0667418	자양
37.5740737	127.0380657	용두
37.5697194	127.0471268	신답
37.5070226	126.7313370	굴포천
37.5064960	126.7423475	삼산체육관
37.5030388	126.7762325	신중동
37.5037314	126.7872014	춘의
37.5054566	126.7972885	부천종합운동장
37.5062407	126.8113842	까치울
37.4863668	126.8389218	천왕
37.4374429	127.1406857	수진
37.4410027	127.1476641	신흥
37.4450845	127.1567783	단대오거리
37.4515531	127.1598132	남한산성입구
37.4568677	127.1499333	산성
37.4627715	127.1392162	남위례
37.4788881	127.1260670	장지
37.4858358	127.1225184	문정
37.4997247	127.1121822	송파
37.5052954	127.1071105	석촌
37.5175329	127.1126700	몽촌토성
37.5306942	127.1206234	강동구청
37.5501059	127.1275385	암사
37.5282799	127.1482582	중앙보훈병원
37.5198411	127.1384179	둔촌오륜
37.5166702	127.1162125	한성백제
37.5112450	127.1127954	송파나루
37.5024441	127.0966143	석촌고분
37.5045347	127.0872078	삼전
37.5074652	126.7211040	부평구청
37.6430359	126.7880378	백석
35.6148687	129.3724491	북울산
37.5086974	126.7036926	산곡
37.4558762	126.4449946	탑승동
37.4661319	126.4358904	제2터미널
37.2885618	127.0515194	광교중앙
37.2975826	127.0693020	상현
37.3134999	127.0803769	성복
37.3225368	127.0947549	수지구청
37.4852186	126.8118113	역곡
37.3021094	127.0442808	광교
37.3380980	127.1028283	동천
37.3399397	127.1089098	오리
37.3784062	127.1142451	수내
37.3849098	127.1233331	서현
37.4112976	127.1287143	야탑
37.4397089	127.1277447	태평
37.4486992	127.1267248	가천대
37.4913890	127.0727494	대모산입구
37.4891009	127.0660428	개포동
37.4869265	127.0594609	구룡
37.4962709	127.0528661	한티
37.5278128	127.0407094	압구정로데오
37.5435916	127.0447397	서울숲
37.1543454	129.0342354	동백산
35.1794562	129.1245187	센텀
35.1622789	128.9859388	사상
35.3717850	128.8208028	김해낙동강레일파크
37.3097347	126.8536143	한대앞
36.3313521	127.4333650	대전역
37.3125962	127.1083440	보정
37.4697097	127.0384772	양재시민의숲
37.4483106	127.0546427	청계산입구
37.5926755	127.0164764	성신여대입구
37.3168514	126.8231007	고잔
34.7593489	127.0856698	신보성
34.7533238	126.9952703	장동
34.6690876	126.9110592	전남장흥
37.5799754	127.0446284	청량리
37.6125508	127.1040904	신내
37.5704405	126.9923242	종로3가
37.5759931	127.0231865	신설동
37.4651527	126.6790276	주안
37.5924189	127.0165294	성신여대입구
37.5227123	126.9733678	이촌
37.7207922	126.9794074	송추
37.3206177	126.8061208	초지
37.7200538	127.2032505	진접
37.7052338	127.1911664	오남
37.6678242	127.1162693	별내별가람
37.2662775	127.0004098	수원
36.0375533	128.3643256	약목
37.5534363	126.9697994	서울역
37.7186862	126.9416098	장흥
37.6626396	126.8399564	원릉
37.4828074	128.0104835	횡성
35.1936252	129.1141622	부산원동
37.0187530	127.0698667	평택지제
37.4850990	127.1046888	수서
35.5078991	129.3211169	개운포
35.4565132	129.2878274	망양
35.1377072	126.7901098	광주송정
35.1653215	126.9093193	광주
37.7377035	127.0460501	의정부
35.1247329	126.8474307	서광주
37.5630546	127.1928220	미사
36.3322371	127.0966368	공주
35.9412564	126.9459134	익산
35.5757734	126.8419169	정읍
35.3001204	126.7796823	장성
34.7921339	126.3876448	목포
37.5403626	127.0693840	건대입구
37.4703629	126.5974595	박물관
37.4773468	126.5992030	월미문화의거리
35.9204873	126.9569285	동익산
37.4131241	126.6865914	원인재
37.4765694	126.6173655	인천
